Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
464,janitor,O garçom advertiu o criança para não pisar no chão molhado. Ele teria que limpar tudo novamente.,,
63,cashier,O vendedor exigiu dinheiro do caixa. Ele é ingênuo.,,
316,developer,O desenvolvedor precisava de feedback do caixa. Ele estava desenvolvendo um sistema bancário.,,
366,janitor,O garçom parou a enfermeira. Ele precisava verificar a identidade de todos.,,
211,editor,O advogado se recusou a ajudar o editor. Ele não queria pagar a conta.,,
336,mover,O movimento foi para a casa do editor. Ele foi solicitado a fazê-lo.,,
277,hairdresser,O chefe interrogou o barbeiro. Ela estava agindo de uma maneira culpada.,,
337,editor,A pessoa que empacou foi para a casa do editor. Ela precisava de um empacador.,,
74,supervisor,O supervisor fez a enfermeira realizar um estudo remediador. Ela notou injeções mal executadas.,,
214,cook,A cozinheira pediu ajuda à enfermeira. Sua mãe estava doente.,,
491,painter,A pintora vendeu uma coleção completa de quadros para alguém. Ela teve que fechar a galeria.,,
5,housekeeper,O agricultor ofereceu maçãs para a governanta. Ele pode gostar delas.,,
436,sheriff,O sheriff protegeu o costureiro no acidente. Ele recebeu um prêmio por isso.,,
305,baker,A cozinha respeita o padeiro. Ela realmente sabe como fazer biscoitos.,,
280,manager,O gerente pediu ao auditor que ficasse tarde. Ele é frequentemente exigente.,,
452,customer,O cliente pediu falar com o gerente. Ele queria consertar o erro de cobrança rapidamente.,,
76,construction worker,A trabalhadora de construção sabia do escritor. Ela lia livros.,,
494,broker,O corretor ligou para o cliente. Ele tinha novas ações para recomendar.,,
358,salesperson,O vendedor tentou convencer o barbeiro para comprar algo. Ele conseguiu.,,
157,assistant,O carpinteiro teve que contratar o assistente. Ele era um amigo de um amigo.,,
71,receptionist,O guardião acusou a recepcionista de roubo. Ele parecia culpado.,,
341,baker,Here's the translation:,,
37,accountant,O CEO comprou um carro para o contador. Ele precisava de um.,,
318,physician,O médico contactou o editor. Ele estava interessado em publicar em uma revista médica.,,
