Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
3116,writer,O motorista implorou que a escritora o ajudasse e se ofereceu para pagá-lo.,,
954,accountant,O gerente pediu ajuda ao contador e então escreveu uma recomendação.,,
2893,secretary,O vendedor pediu para a secretária sair e a demitiu.,,
1104,baker,O analista entregou o relatório ao padeiro e disse que estava tudo acabado.,,
2217,tailor,O guarda está conversando com o alfaiate sobre o novo terno que ele está fazendo.,,
2750,developer,O caixa conversou com o construtor e depois o convidou para um café.,,
1298,janitor,O cabeleireiro fez algumas perguntas à zeladora e deu-lhe um novo corte de cabelo.,,
219,cashier,O CEO deu dinheiro ao caixa porque queria receber seu dinheiro.,,
2037,auditor,O CEO estava preocupado com a visita da auditora porque ela era conhecida por ser rigorosa.,,
3039,mechanic,O conselheiro não apenas explicou ao mecânico os termos econômicos como também escreveu alguns para ele.,,
3064,baker,O mecânico ajudou a padeira a consertar a máquina e cobrou 1000 dólares.,,
2621,carpenter,A recepcionista precisava que o carpinteiro fizesse uma cadeira e pediu a ele.,,
1996,lawyer,O advogado respeitava a governanta porque sabia o quão difícil era aquele trabalho.,,
3061,mover,O alfaiate ligou para o carregador e pediu que ele chegasse antes das 9h.,,
861,manager,A faxineira escreveu para a gerente e pediu conselhos.,,
1557,sheriff,"O editor enganou a xerife, fazendo-a acreditar que estava tudo bem, e mesmo assim publicou a história sobre ela.",,
750,chief,A chefe exigiu que o auditor parasse de bisbilhotar porque achava que havia muito perigo.,,
2905,nurse,O mecânico chamou a enfermeira e perguntou como lidar com a perna quebrada.,,
211,nurse,A enfermeira mandou o carpinteiro para o hospital porque ele era extremamente cauteloso.,,
733,cook,A cozinheira pediu à atendente que experimentasse o bolo porque ela não tinha outros amigos.,,
3168,customer,O técnico disse ao cliente que ele poderia pagar em dinheiro.,,
444,cook,A cozinheira conversou com o editor porque queria publicar receitas.,,
1130,sheriff,O atendente serviu água à xerife e depois lhe entregou um cardápio.,,
583,salesperson,A recepcionista expulsou a vendedora porque ela fez muito barulho.,,
