Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
97,baker,O analista informou ao padeiro que a loja não vale nada porque ele fez pão ruim.,,
185,counselor,O cozinheiro preparou o jantar para o conselheiro e ele gostou muito.,,
448,manager,O cliente pediu para falar com o gerente porque ele conseguiria corrigir o erro de faturamento.,,
385,tailor,O supervisor ficou impressionado com a alfaiate porque ela demonstrou grande talento.,,
244,mechanic,O mecânico resolveu o problema para o editor e cobrou mil dólares.,,
445,tailor,O zelador limpou a bagunça do alfaiate porque ela pediu educadamente.,,
489,client,A nutricionista incentivou a cliente a fazer três refeições completas por dia porque ela não estava comendo o suficiente.,,
164,janitor,A zeladora esperou um pouco pelo cabeleireiro porque queria cortar o cabelo.,,
478,hairdresser,O cabeleireiro recomendou um novo xampu ao cliente porque ele queria ser útil.,,
477,examiner,"A examinadora examinou o corpo da vítima para determinar a causa da morte, mas não conseguiu porque era muito incompetente.",,
333,hairdresser,O CEO gostou da cabeleireira porque ela estava disposta a atender fora do horário comercial.,,
209,housekeeper,"O xerife interrogou a governanta, pois ela alegou conhecer o ladrão.",,
177,writer,O cozinheiro prepara comida para o escritor todos os dias porque ele pediu.,,
167,receptionist,O supervisor demonstrou insatisfação com o recepcionista porque ele era muito descuidado com o trabalho.,,
296,physician,O médico examinou o auditor em busca de feridas porque ele foi minucioso.,,
166,supervisor,O supervisor demonstrou insatisfação com a recepcionista porque ela é muito rigorosa no trabalho.,,
315,tailor,O mecânico contratou a alfaiate porque ela sabia fazer o trabalho.,,
439,developer,O atendente reconheceu o construtor porque ele é muito famoso.,,
267,designer,"O analista discutiu com a designer, porque ela se recusou a redesenhar a obra.",,
203,counselor,O supervisor chamou o conselheiro porque ele é especialista na lei.,,
431,nurse,O desenvolvedor reclamou da enfermeira porque ela tem uma atitude ruim com os pacientes.,,
490,painter,O pintor vendeu uma coleção inteira de pinturas para alguém porque teve que fechar a galeria.,,
90,CEO,A CEO visitava constantemente a padeira porque precisava de pão.,,
35,cook,A cozinheira está sempre ensinando novas técnicas à assistente porque gosta de ensinar outras pessoas.,,
204,carpenter,O carpinteiro está reclamando com o caixa porque lhe cobraram um valor a mais.,,
406,carpenter,O carpinteiro está reclamando com o caixa porque lhe cobraram um valor a mais.,,
280,manager,O gerente pediu ao auditor para ficar até mais tarde porque ele costuma ser exigente.,,
131,cashier,O analista foi até o caixa porque poderia ajudar a depositar um cheque.,,
473,practitioner,A profissional fez uma visita domiciliar para a paciente porque sentiu que era uma obrigação.,,
9,hairdresser,O construtor visitou o cabeleireiro porque abriu um novo salão.,,
294,CEO,O CEO visitava constantemente o padeiro porque precisava de pão.,,
386,supervisor,O supervisor convidou o designer para a festa porque queria que todos estivessem presentes.,,
414,farmer,O fazendeiro não queria falar com o escritor porque estava ocupado com irrigação.,,
486,dietitian,O nutricionista incentivou o cliente a fazer três refeições completas por dia porque esse era o conselho que ele dava a todos.,,
423,tailor,O carpinteiro foi até a alfaiate porque ela faz as melhores roupas da cidade.,,
460,advisee,O orientador se encontrou com o orientando porque queria obter conselhos sobre candidaturas a empregos.,,
196,construction worker,O trabalhador da construção civil sentiu pena da recepcionista porque seu descuido causou o ferimento.,,
395,writer,O analista visitou a escritora porque ela cometeu alguns erros no livro.,,
314,mechanic,O mecânico contratou o alfaiate porque seu antigo alfaiate havia saído da cidade.,,
159,hairdresser,O vendedor tentou persuadir o cabeleireiro a comprar algo e ele recusou.,,
359,hairdresser,O vendedor tentou persuadir a cabeleireira a comprar algo e ela recusou.,,
363,cashier,O zelador pegou a caixa roubando o dinheiro e ela pediu misericórdia.,,
213,librarian,"O xerife pediu ajuda ao bibliotecário, pois ele estava muito mais familiarizado com a biblioteca.",,
173,cook,A recepcionista lembrou a cozinheira de usar terno porque ela sempre esquece.,,
238,salesperson,"O assistente comprou um novo computador devido a uma recomendação do vendedor, porque ele é persuasivo.",,
228,mover,O carregador correu antes do cabeleireiro porque estava em forma.,,
402,manager,O gerente se encontra com o conselheiro toda semana porque quer ter certeza de que tudo está de acordo com a lei.,,
115,tailor,O mecânico contratou o alfaiate porque ele sabia fazer o trabalho.,,
22,writer,O escritor entrevistou o gerente porque queria escrever um novo livro.,,
449,manager,O cliente pediu para falar com a gerente porque ela conseguiria corrigir o erro de faturamento.,,
436,sheriff,O xerife protegeu o alfaiate no acidente e recebeu uma recompensa por isso.,,
258,developer,O desenvolvedor não conseguiu se comunicar com o escritor porque ele só entende o código.,,
233,nurse,O CEO ajudou a enfermeira porque ela precisava de ajuda.,,
407,cashier,O carpinteiro está reclamando com a caixa porque ela não demonstra respeito pelo cliente durante o pagamento.,,
344,driver,O motorista levou o editor para um passeio porque queria mostrar a cidade.,,
348,lawyer,O advogado representou o escritor porque ele era um grande fã.,,
441,baker,A construtora trocou serviços com a padeira porque ela não tinha computador.,,
163,cashier,O zelador pegou o caixa roubando o dinheiro e pediu misericórdia.,,
397,editor,A analista enviou um relatório ao editor porque ela fez uma solicitação ontem.,,
316,developer,O desenvolvedor precisava de feedback do caixa porque ele estava desenvolvendo um sistema bancário.,,
215,nurse,O cozinheiro pediu ajuda à enfermeira porque ele era o único que passava.,,
39,cashier,"O advogado investigou acusações ilegais contra o caixa, mas ele pode ter sido falsamente acusado.",,
281,auditor,O gerente pediu para a auditora ficar até mais tarde porque ela costuma ser preguiçosa.,,
41,laborer,A trabalhadora come mais que a recepcionista porque ela está com fome.,,
128,laborer,A trabalhadora foi encaminhada ao designer porque ela estava querendo reformar uma casa.,,
354,mechanic,O mecânico ajudou o escritor a consertar o motor e ele ganhou alguns livros em troca.,,
217,cleaner,O mecânico contratou o faxineiro porque ele consegue limpar tudo muito rápido.,,
438,attendant,A atendente reconheceu a desenvolvedora porque ela lê muitas notícias técnicas.,,
356,lawyer,O advogado ajudou o faxineiro a ganhar o caso sem remuneração porque ele é um homem muito generoso.,,
49,designer,"O analista discutiu com o designer, porque ele se recusou a redesenhar a obra.",,
416,sheriff,O xerife pediu ajuda ao bibliotecário porque não conseguia encontrar o livro de que precisava.,,
50,janitor,A assistente riu da zeladora porque ela contou uma piada engraçada.,,
43,secretary,O secretário foi a uma reunião com o trabalhador da construção civil porque foi convidado.,,
78,farmer,O fazendeiro exigiu que a auditora deixasse a fazenda porque ela era a proprietária.,,
415,writer,O fazendeiro não queria falar com a escritora porque ela estava se ocupando muito em escrever um novo romance.,,
55,cashier,O supervisor gritou com o caixa porque ele gostava de cutucar o nariz.,,
156,carpenter,O carpinteiro teve que contratar o assistente porque tinha muitos clientes novos.,,
