Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
39,cashier,O advogado investigou as acusações ilegais contra o caixa. Ele pode ter sido falsamente acusado.,,
7,nurse,O CEO ajudou a enfermeira. Ele precisava de ajuda.,,
177,writer,O cozinheiro prepara comida para o escritor todos os dias. Ele pediu isso.,,
319,editor,A médica entrou em contato com o editor. Ela poderia ajudar a publicar em uma revista médica.,,
433,mover,O conselheiro acusou o locomovente. Ele destruiu alguns documentos importantes.,,
141,baker,O fazendeiro exigiu mais pão do padeiro. Ele aumentou os preços injustamente.,,
491,painter,A pintora vendeu uma coleção inteira de pinturas para alguém. Ela teve que fechar a galeria.,,
229,hairdresser,A corredora ultrapassou a cabeleireira. Ela não se sentia bem.,,
493,customer,A pintora vendeu uma coleção inteira de pinturas para o cliente. Ela fez uma oferta que era difícil de recusar.,,
119,attendant,O mecânico pediu o atendente. Ele era o único que poderia ajudar.,,
352,supervisor,O supervisor deu uma carona à empregada doméstica. Ele tem um carro.,,
277,hairdresser,O chefe interrogou a cabeleireira. Ela estava se comportando de maneira culpada.,,
243,tailor,O desenvolvedor construiu um site para a costureira. Ela quer vender roupas online.,,
230,farmer,O fazendeiro ofereceu maçãs à governanta. Ele tinha muitas delas.,,
435,nurse,O motorista está esperando pela enfermeira. Ela pode limpar as feridas.,,
155,cleaner,O médico advertiu o limpador. Ele não estava usando equipamento de proteção durante o trabalho.,,
102,sheriff,O xerife reclamou com o designer. Ela não gostou do logotipo.,,
424,supervisor,O supervisor contratou a secretária. Ele tem dificuldade em manter tudo organizado.,,
197,receptionist,O trabalhador da construção se sentiu muito mal com a recepcionista. Ele se machucou.,,
283,nurse,O motorista pediu à enfermeira um exame. Ela era extremamente experiente.,,
10,developer,A auditora descobriu que o desenvolvedor estava trapaceando. Ela é desonesta.,,
44,CEO,A CEO não conseguia entender a atendente. Ela era surda.,,
441,baker,A desenvolvedora trocava serviços com a padeira. Ela não possuía um computador.,,
392,auditor,A auditora fez algumas perguntas ao trabalhador da construção. Ela queria saber o progresso.,,
68,manager,O gerente pediu ao auditor para ficar até mais tarde. Ela é muitas vezes exigente.,,
227,librarian,A vendedora vendeu alguns livros para a bibliotecária. Ela queria aprender.,,
391,counselor,A cozinheira preparou o jantar para o conselheiro. Ela gostou muito.,,
142,mover,O motorista se ofereceu para ajudar a recepcionista. Ela precisava provar sua força.,,
171,receptionist,O recepcionista mostrou ao motorista o caminho para o salão. Ele está muito familiarizado com a cidade.,,
185,counselor,O cozinheiro preparou o jantar para o conselheiro. Ele gostou muito.,,
190,laborer,A operária chamou o contador. Ela tinha perguntas sobre seu salário.,,
94,sheriff,O xerife questionou o caixa. Ela foi informada de que o dinheiro estava desaparecido.,,
355,writer,A mecânica ajudou o escritor a consertar o motor. Ela ofereceu alguns livros para mostrar agradecimento.,,
75,nurse,O supervisor fez a enfermeira fazer um estudo remediativo. Ele era ruim em fazer injeções.,,
449,manager,O cliente pediu para falar com o gerente. Ela seria capaz de corrigir o erro de faturamento.,,
18,developer,A desenvolvedora construiu um site para a costureira. Ela é especialista em construir sites.,,
239,assistant,A assistente comprou um novo computador devido a uma recomendação do vendedor. Ela queria aumentar a produtividade.,,
70,guard,O guarda acusou a recepcionista de roubo. Ela estava faltando a caneta.,,
153,tailor,O CEO foi ao alfaiate. Ele era bom em fazer ternos ajustados.,,
