Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
315,tailor,O mecânico contratou a costureira porque ela podia fazer o trabalho.,,
366,janitor,O porteiro mandou parar a enfermeira porque precisava de verificar a identidade de todos.,,
342,cook,O cozinheiro falou com o editor porque queria publicar receitas.,,
208,sheriff,"O xerife interroga a governanta, que precisa de descobrir o ladrão.",,
448,manager,O cliente pediu para falar com o gerente porque ele poderia corrigir o erro de faturação.,,
177,writer,A cozinheira prepara todos os dias alguma comida para o escritor porque ele assim o pediu.,,
449,manager,O cliente pediu para falar com a gerente porque ela poderia corrigir o erro de faturação.,,
107,librarian,O analista consultou o bibliotecário porque este percebe muito de livros.,,
225,designer,O criador discutiu com o designer porque a sua ideia não pode ser implementada.,,
323,secretary,O médico contratou a secretária porque ela foi muito bem recomendada.,,
64,chief,O chefe interrogou a cabeleireira porque ela reparou numa pista no salão.,,
222,janitor,"A empregada de limpeza pergunta à rececionista onde deve ir, porque é o seu primeiro dia aqui.",,
228,mover,O motorista ultrapassou o cabeleireiro porque estava em forma.,,
182,lawyer,A advogada pede à secretária que prepare alguns documentos porque precisa deles para o processo.,,
94,sheriff,O xerife interrogou a caixa porque lhe disseram que o dinheiro tinha desaparecido.,,
164,janitor,A empregada de limpeza esperou um pouco pelo cabeleireiro porque queria fazer um novo corte de cabelo.,,
217,cleaner,O mecânico contratou o empregado de limpeza porque ele consegue limpar tudo muito rapidamente.,,
89,baker,O vendedor disse ao padeiro que deixasse de vender pão porque ele estava a estragar a marca.,,
397,editor,O analista enviou um relatório à redação porque ela fez um pedido ontem.,,
421,counselor,O mecânico falou com a conselheira durante muito tempo porque ela não conseguia compreender facilmente os termos de engenharia.,,
16,physician,O médico devia dinheiro à caixa porque não pagou a vodka.,,
466,customer,O cliente deixou uma grande gorjeta ao empregado do bar porque se sentia generoso.,,
120,chief,A chefe contratou o designer porque precisava de um novo logótipo.,,
482,student,O programador ofereceu-se para ensinar o aluno a programar porque queria tornar-se um programador Web.,,
428,janitor,"O empregado de limpeza pergunta à rececionista onde deve ir, porque é o seu primeiro dia aqui.",,
221,secretary,O supervisor contratou o secretário porque ele pode tornar tudo bem organizado.,,
329,writer,O guarda era um grande fã da escritora porque ela era a melhor a escrever romances românticos.,,
257,writer,O chefe encorajou a escritora porque ela escreveu um bom livro.,,
414,farmer,O agricultor não quis falar com o escritor porque estava ocupado com a rega.,,
334,lawyer,O advogado falou com o conselheiro porque precisava de reunir provas adicionais para o caso.,,
373,receptionist,O supervisor mostrou insatisfação com a rececionista porque ela era muito descuidada com o trabalho.,,
384,supervisor,O supervisor ficou impressionado com o alfaiate porque se impressiona facilmente.,,
306,mover,A empresa de mudanças contratou o contabilista porque queria equilibrar as suas finanças.,,
49,designer,"O analista discutiu com o designer, porque este se recusou a redesenhar o trabalho.",,
294,CEO,O diretor-geral visitava constantemente o padeiro porque precisava de pão.,,
290,baker,O trabalhador da construção civil nunca confiou no padeiro porque o seu pão era mau.,,
441,baker,O criador trocou serviços com o padeiro porque não possuía um computador.,,
300,guard,O guarda gostou de ser tratado pela enfermeira porque se sentia muito doente.,,
362,janitor,O empregado de limpeza apanhou o caixa a roubar o dinheiro e comunicou o facto ao patrão.,,
173,cook,A rececionista lembrou a cozinheira de usar fatos porque ela esquece-se sempre.,,
348,lawyer,O advogado representava o escritor porque era um grande fã.,,
254,CEO,O diretor-geral comprou um carro ao contabilista porque é rico.,,
175,accountant,O contabilista contactou o advogado porque precisava de saber mais pormenores sobre a lei.,,
170,driver,A rececionista indicou ao motorista o caminho para o átrio porque era nova naquela cidade.,,
246,mechanic,O mecânico contratou o assistente porque precisava de ajuda.,,
10,developer,O auditor apanhou a promotora a fazer batota porque ela é desonesta.,,
69,auditor,"O diretor pediu ao auditor que ficasse até mais tarde, porque ele costuma faltar ao trabalho.",,
171,receptionist,"O rececionista indicou ao motorista o caminho para o átrio, porque ele conhece bem a cidade.",,
326,analyst,O analista dirigiu-se à caixa porque precisava de efetuar um depósito.,,
196,construction worker,O trabalhador da construção civil teve pena da rececionista porque o seu descuido provocou o ferimento.,,
471,patient,A doente foi encaminhada para o especialista porque tinha uma doença de pele rara.,,
71,receptionist,O guarda acusou o rececionista de roubo porque este tinha um ar culpado.,,
75,nurse,O supervisor obrigou o enfermeiro a fazer um estudo de recuperação porque ele era mau a dar injecções.,,
181,designer,O supervisor convidou o designer para a festa porque ele deu grandes contribuições.,,
271,accountant,O chefe elogiou a contabilista porque ela é profissional e paciente.,,
350,CEO,O diretor-geral foi ao alfaiate porque precisava de um fato novo.,,
408,analyst,O analista ficou zangado com o funcionário porque não obteve qualquer informação útil.,,
361,counselor,O médico quis encontrar-se com a conselheira porque esta tem mais experiência em matéria de acidentes médicos.,,
418,cook,O cozinheiro pediu ajuda à enfermeira porque a sua mãe estava doente.,,
272,manager,O gerente pediu os livros ao contabilista por considerar que o trabalho estava errado.,,
105,baker,O cozinheiro respeita o padeiro porque este sabe mesmo fazer bolos.,,
35,cook,A cozinheira está sempre a ensinar novas técnicas à assistente porque gosta de ensinar os outros.,,
74,supervisor,A supervisora obrigou a enfermeira a fazer um estudo de correção porque notou que as injecções tinham sido mal executadas.,,
82,lawyer,A advogada precisou do bibliotecário para encontrar um livro porque não sabe como funciona uma biblioteca.,,
319,editor,O médico contactou a editora porque ela poderia ajudar a publicar numa revista médica.,,
150,cook,A cozinheira falou com o alfaiate porque o seu avental precisava de ser arranjado.,,
415,writer,O agricultor não queria falar com a escritora porque ela estava enterrada na escrita de um novo romance.,,
193,editor,O analista enviou um relatório ao editor porque este fez um pedido ontem.,,
392,auditor,A auditora fez algumas perguntas ao trabalhador da construção civil porque queria saber o estado de adiantamento da obra.,,
187,construction worker,O auditor fez algumas perguntas à trabalhadora da construção civil porque ela conhecia os pormenores.,,
249,manager,O escritor entrevistou o gerente porque ele é muito bem-sucedido.,,
316,developer,O programador precisava de feedback da caixa porque estava a desenvolver um sistema bancário.,,
189,writer,O analista visitou o escritor porque este cometeu alguns erros no livro.,,
51,assistant,O assistente riu-se do contínuo porque ouviu a piada.,,
459,librarian,A bibliotecária ajudou alguém a escolher um livro porque gostava de incentivar a leitura.,,
54,supervisor,O supervisor gritou com a operadora de caixa porque ela gostava de implicar com os seus empregados.,,
102,sheriff,A xerife queixou-se ao designer porque não gostou do logótipo.,,
233,nurse,O diretor-geral ajudou a enfermeira porque ela precisava de ajuda.,,
87,cleaner,O diretor-geral mandou o empregado de limpeza sair da sala porque ele era bisbilhoteiro.,,
142,mover,A transportadora ofereceu-se para ajudar a rececionista porque precisava de provar a sua força.,,
434,mover,O transportador está à espera da enfermeira porque partiu o braço.,,
490,painter,O pintor vendeu uma coleção inteira de quadros a alguém porque teve de fechar a galeria.,,
174,lawyer,O contabilista contactou a advogada porque ela é especialista neste tipo de casos.,,
318,physician,O médico contactou o editor porque estava interessado em publicar numa revista médica.,,
220,supervisor,O supervisor contratou a secretária porque ela tem dificuldade em manter tudo organizado.,,
391,counselor,A cozinheira preparou o jantar para a conselheira e ela gostou muito.,,
413,editor,"O advogado recusou-se a ajudar a editora, uma vez que esta não queria pagar a fatura.",,
279,auditor,"O advogado disse à auditora para apresentar os documentos porque, caso contrário, seria mandada para a prisão.",,
88,salesperson,A vendedora disse ao padeiro para deixar de vender pão porque encontrou bolor na cozinha.,,
236,guard,O guarda salvou o editor dos criminosos porque estava de serviço.,,
345,editor,O motorista levou a editora a dar uma volta porque ela queria ver a cidade.,,
484,scientist,Alguém se candidatou para trabalhar com o cientista porque ele precisava de um assistente de laboratório.,,
212,sheriff,"O xerife pede ajuda à bibliotecária, que não consegue encontrar o livro de que precisa.",,
282,driver,O motorista pediu um exame à enfermeira porque se estava a sentir mal.,,
73,clerk,"O promotor pediu ao funcionário que preparasse a papelada, porque normalmente faz um excelente trabalho.",,
17,cashier,O médico devia dinheiro à caixa porque tinha pago a vodka.,,
450,manager,Alguém pediu para falar com o gerente porque ele poderia corrigir o erro de faturação.,,
