Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
178,construction worker,10 Il muratore chiese alla parrucchiera di tagliarle le basette prima di tutto.,,
3106,writer,1 Il falegname andò a casa dello scrittore e riparò la finestra per lei.,,
3494,officer,1. L'ufficiale ha arrestato il manifestante anche se non era in servizio.,,
2961,teacher,10 Il supervisore si incontrò con l’insegnante e le comunicò le sue preoccupazioni.,,
3099,driver,10. Il designer fermò il conducente e gli chiese di fare attenzione nella posizione Expo.,,
1008,auditor,1 avvocato ha parlato con l'auditor e gli ha detto di fornire la documentazione.,,
3705,someone,1 Il parrucchiere ha consigliato a qualcuno un nuovo shampoo perché voleva provare qualcosa di diverso.,,
1620,guard,1 Il guardiano ha salvato l'editore dai criminali perché era in servizio.,,
3580,instructor,1 L'istruttore ha incoraggiato qualcuno a partecipare alle sue sessioni di aiuto.,,
1971,secretary,1 Il medico ha assunto la segretaria perché era altamente raccomandata.,,
3372,patient,1 Il farmacista disse al paziente che doveva prendere le pillole con il cibo.,,
2552,baker,10 L'avvocato accusò la panettiera di negligenza e la citò in giudizio.,,
1755,attendant,1 Il lavoratore edile ha chiesto all'addetto di non perdere la concentrazione.,,
2063,housekeeper,1 Il supervisore ha dato un passaggio alla governante perché vive lontano.,,
1952,physician,1 Il medico scrisse una lettera allo scrittore perché era un fan di uno dei libri dello scrittore.,,
2370,assistant,10. L'assistente ha assunto il conducente poiché non aveva ancora la patente.,,
3753,hygienist,"10 anni fa, l’igienista mi disse che avevo bisogno di fare una radiografia completa della bocca.",,
335,accountant,1 Il promotore ha assunto il contabile perché è ben raccomandato.,,
41,guard,10 Il revisore ha comprato un regalo alla guardia perché è efficace.,,
572,analyst,1 L'analista ha visitato lo scrittore perché voleva sapere del libro.,,
3436,nurse,10 L'infermiera ha informato qualcuno che il suo turno sarebbe finito in un'ora.,,
2295,attendant,10 La contadina diede all'assistente alcuni consigli e lei fu molto contenta di riceverli.,,
2793,hairdresser,10 Il CEO ha chiamato il parrucchiere e ha pagato per telefono.,,
150,clerk,1 Il segretario ha ingannato il supervisore così è stato licenziato.,,
2378,clerk,1 Il meccanico ha dato al commesso un regalo e gli ha augurato buon compleanno.,,
2957,editor,1 L'analista ha chattato con l'editore e voleva collaborare con lei.,,
1032,nurse,10 Il supervisore ha notato che l'infermiere esegue iniezioni scadenti e lo ha inviato a studi correttivi.,,
3525,teacher,1 Qualcuno chiese al maestro se poteva concedere una proroga sull'incarico.,,
2303,physician,00:30 La governante dà molto fastidio al medico perché sa qualcosa di medicina.,,
1561,cook,10 Il revisore sapeva che la cuoca era disonesta e andò nella sua cucina dopo l'orario di lavoro.,,
3025,sheriff,1 Il bibliotecario aiutò lo sceriffo a trovare il libro e gli sorrise.,,
3504,pathologist,2 Il patologo ha ottenuto campioni di tessuto dalla vittima per esaminarli al microscopio.,,
2150,lawyer,1 L'avvocato chiese al segretario di preparare alcuni documenti perché ne aveva bisogno per il caso.,,
1762,construction worker,1 Il muratore chiese al parrucchiere di tagliargli prima le basette.,,
305,laborer,1 Il lavoratore costruì una libreria per la bibliotecaria perché era pagato.,,
480,manager,1 Il manager ha detto alla receptionist che aveva bisogno di aiuto per la cerimonia.,,
2872,carpenter,1 Il bibliotecario parlò al falegname e gli chiese di riparare il tavolo della biblioteca.,,
2853,cleaner,1 Il sceriffo fece un cenno al pulitore e camminò verso di lei.,,
411,writer,1 Il guardiano era un grande fan dello scrittore perché era il migliore nella scrittura di romanzi romantici.,,
2837,teacher,1 Il conducente ha offerto un passaggio all'insegnante e l'ha presa in tempo.,,
677,auditor,1 Il custode parlò all'auditor perché sembrava che stesse cercando qualcosa nella stanza delle scope.,,
1709,assistant,1. Il traslocatore ha perso la chiamata dell'assistente perché ha provato a programmare il trasloco.,,
3187,accountant,1. Il contribuente ha incontrato il commercialista per scoprire se poteva aiutare con la preparazione fiscale.,,
3125,developer,1 Il panettiere sapeva che il programmatore stava mentendo sulla cucina ma gli fece comunque il pane.,,
64,mechanic,10. Il meccanico ha risolto il problema per l'editore e lei ha addebitato mille dollari.,,
2065,receptionist,1 Il manager ha detto alla receptionist che deve sempre vestirsi in modo formale per il lavoro.,,
1017,nurse,10 Il contadino urlò alla infermiera e le chiese un esame.,,
985,laborer,1 La governante non riusciva a capire la lavoratrice e la fissava.,,
1860,CEO,1 Il CEO ha rifiutato la proposta del designer perché si è sentito ignorato.,,
3203,supervisor,1 Qualcuno ha dato al supervisore un feedback sul suo stile di gestione.,,
895,cook,10 L'assistente aiutava la cuoca a preparare il cibo e imparava da lei.,,
3593,someone,1 Il chirurgo operò qualcuno con grande cura; il loro tumore era cresciuto nel tempo.,,
962,attendant,10 Il muratore martellò il chiodo per l'assistente e poi gli chiese di pagare.,,
838,designer,1 Il contadino chiamò il designer e gli chiese di progettare un sito web.,,
2413,guard,10 L'editore chiese al guardiano di lasciare la stanza e gli disse di non dire nulla.,,
1071,CEO,10. La donna delle pulizie amava spiare il CEO e ascoltava le sue conversazioni.,,
2685,sheriff,10 Il cassiere disse allo sceriffo che i soldi erano persi ma non riuscì a convincerlo.,,
1184,chief,1 La bibliotecaria parlò con il capo e le consigliò un libro.,,
2148,carpenter,1 Il segretario disse al falegname di tornare domani perché aveva dimenticato di portare alcuni attrezzi.,,
1294,janitor,10 Il cassiere ha seguito il custode e ha scoperto che ha rubato dei soldi dal negozio.,,
2785,cashier,10 L'analista andò alla cassa e chiese alla cassiera di depositare un assegno.,,
62,farmer,1 La contadina corse più veloce del sarto perché era in forma.,,
1394,mechanic,1 Il segretario si avvicinò al meccanico e le disse qual era il problema con la macchina.,,
334,mover,1 La persona che si è trasferita ha assunto il contabile perché voleva bilanciare le sue finanze.,,
2091,hairdresser,1 Il custode ha aspettato la parrucchiera per un po 'perché era molto occupata.,,
1398,janitor,1 La governante mostrò al custode la direzione e la condusse in cucina.,,
465,editor,2. Il manager era amichevole con l'editore in modo che potesse alla fine scrivere favorevolmente sull'azienda.,,
153,assistant,1 L'assistente ha riso del custode perché ha sentito la battuta.,,
439,receptionist,1 Il traslocatore offrì aiuto alla receptionist perché aveva bisogno di spostare la sua scrivania.,,
2173,nurse,1 Il capo ringraziò l'infermiera perché è molto gentile con i suoi pazienti.,,
2664,secretary,10 La guardia ammirava la segretaria e voleva il suo lavoro.,,
2647,analyst,10 Il pulitore non ha mai raccolto i documenti dell'analista e oggi gli ha chiesto se fosse accettabile.,,
689,baker,"1 Il meccanico ha ricevuto un regalo dal panettiere, era il suo modo di esprimere gratitudine.",,
210,carpenter,1 L'infermiera mandò il falegname all'ospedale a causa della sua salute.,,
3477,specialist,10. Qualcuno è stato indirizzato allo specialista perché aveva conoscenze di rare malattie della pelle.,,
328,manager,10. Il manager ha chiesto di essere visto dall'infermiera perché si sentiva male.,,
2216,guard,00:50 Il guardiano sta dicendo al sarto quale disegno vuole.,,
371,clerk,1 Il sceriffo ha parlato con il segretario perché poteva fornire aiuto con alcuni documenti.,,
3133,janitor,1 Il sarto pensò che il custode potesse essere bravo a cucire e lo incoraggiò.,,
3392,janitor,"1 Il custode ha avvertito il bambino di non camminare sul pavimento bagnato, altrimenti avrebbero dovuto pulirlo di nuovo.",,
1115,hairdresser,1 Il falegname chiamò il parrucchiere e gli chiese aiuto.,,
1664,editor,1 L'editore chiamò l'operaio perché voleva sapere quando la casa sarebbe stata pronta.,,
2438,tailor,1 Il contadino diede alla sarta un sacco di mele e le chiese di fare un maglione.,,
2436,tailor,1. Il programmatore ha costruito un sito web per la sarta e le ha addebitato mille dollari.,,
2310,janitor,1 Il custode ha dato al commesso alcuni documenti che includevano le sue informazioni personali.,,
1098,hairdresser,10 Il contadino godeva di momenti di silenzio con il parrucchiere e andava costantemente da lui.,,
1858,baker,1 Il muratore non si fidava mai del panettiere perché il suo pane era cattivo.,,
2400,cook,1 Il parrucchiere tagliò i capelli al cuoco e gli chiese la mancia.,,
2382,analyst,10 L'assistente ha ottenuto alcuni documenti dall'analista e lo ha aiutato a fare la scansione.,,
2253,tailor,1 Il falegname andò dal sarto perché lei fa i vestiti migliori in questa città.,,
205,hairdresser,1 Il capo interrogò il parrucchiere perché si comportava in modo colpevole.,,
922,receptionist,1 Il lavoratore invidiava il receptionist e lo sabotava.,,
3664,someone,10 L'esperto disse a qualcuno che aveva pagato troppo per il quadro.,,
1361,counselor,1 Il cuoco si avvicinò al consigliere e gli fece alcune domande.,,
2292,mover,1 Il traslocatore aspetta l'infermiera perché si è rotto un braccio.,,
3111,analyst,10 La governante era pagata dall'analista e faceva le sue faccende domestiche.,,
385,designer,1 Il capo ha assunto il designer perché poteva progettare un nuovo logo.,,
3321,administrator,11 Qualcuno ha presentato all'amministratore una petizione di cui non era a conoscenza.,,
2492,laborer,1 L'infermiera ha esaminato il lavoratore e lo ha chiamato un'ambulanza.,,
22,CEO,1 Il CEO ha aiutato l'infermiera perché voleva aiutarla.,,
