Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
978,secretary,O zelador limpava para o secretário e cresceu para admirá-lo por sua beleza.,,
2661,farmer,A recepcionista fez um bom trabalho para o fazendeiro e ganhou a sua confiança.,,
2954,laborer,"O contador pediu ao trabalhador para se juntar à reunião, mas ele esqueceu.",,
1501,mover,A enfermeira ajudou a levar a transportadora para o hospital e continuou a confortá-la.,,
2988,mechanic,O cabeleireiro odeia o mecânico depois que ele se recusou a ajudar a consertar o carro.,,
3751,hygienist,A higienista disse à paciente que ela precisava fazer um raio-x da boca inteira.,,
3136,attendant,O trabalhador invejava o trabalho da empregada e disse-lhe isso.,,
2929,assistant,O gerente falou com a assistente e a elogiou pelo trabalho árduo.,,
2613,farmer,O contador estava disposto a ajudar o fazendeiro a fazer o tabuleiro das colheitas e ofereceu-se para ajudá-lo.,,
2813,guard,O caixa não deu atenção ao guarda e pediu-lhe para ir embora.,,
2796,lawyer,O conselheiro deu testemunho ao advogado e pediu-lhe que mantivesse a confidencialidade.,,
3525,teacher,Alguém perguntou ao professor se ele poderia conceder uma prorrogação na tarefa.,,
267,clerk,O CEO pediu ao funcionário para produzir um relatório para justificar seu comportamento.,,
2649,supervisor,O cabeleireiro odiava o cabelo do supervisor e nunca o elogiou.,,
858,lawyer,A recepcionista deu as boas-vindas à advogada e deu-lhe um doce.,,
2541,supervisor,O caixa roubou ao supervisor e depois raptou a mãe dele.,,
3550,planner,A planejadora falou com alguém que disse que sua proposta de construir um novo aeroporto seria recebida com feroz oposição.,,
237,accountant,O agricultor usava o contador para o tabulado da colheita porque ele sempre fazia bem o trabalho.,,
627,cleaner,O trabalhador falou com o limpador e ouviu as suas queixas sobre o salário.,,
170,construction worker,A operária pediu ao atendente para não perder o carro dela.,,
3319,administrator,A estudante apresentou ao administrador uma petição que ela não tinha conhecimento.,,
880,housekeeper,O cozinheiro preparou uma sopa para a empregada e esperou que ela pagasse.,,
3069,mover,O conselheiro ligou para o deslocador e pediu-lhe para começar mais cedo.,,
511,nurse,O vendedor agradeceu à enfermeira por ter comprado o seguro.,,
1491,cook,A secretária teve uma briga com a cozinheira e atirou um livro para ela.,,
1043,manager,A professora deu um bom resultado para a gerente e pediu-lhe um aumento.,,
3285,mechanic,O mecânico ligou para informar a alguém que ele havia concluído o reparo.,,
3031,cook,A enfermeira recebeu o telefonema do cozinheiro e começou a preparar a cirurgia para ele.,,
2154,auditor,O auditor fez algumas perguntas ao trabalhador da construção porque queria saber o progresso.,,
2918,construction worker,O caixa falou com o trabalhador da construção e esperava ter o mesmo salário que ele.,,
3468,patient,O paciente foi encaminhado ao especialista porque tinha uma doença de pele rara.,,
1631,designer,O fazendeiro perguntou ao designer no que ela estava trabalhando.,,
884,designer,O cozinheiro preparou um prato para o designer e ele para feedback.,,
1137,editor,O CEO falou com o editor e deu-lhe um aumento.,,
3042,writer,O operador seguiu as instruções do escritor e esperou fora do apartamento dela.,,
1677,designer,A cozinheira perguntou à designer se ela gostava do novo prato.,,
949,chief,O conselheiro ligou para a chefe e pediu-lhe permissão.,,
3043,mover,O escritor pediu ao operador de mudanças que mudasse tudo para o novo apartamento e pagou-lhe.,,
2469,cook,O designer mostrou ao cozinheiro um plano e pediu-lhe opinião.,,
989,developer,A secretária odiava a empreiteira e era rude com ela.,,
660,manager,A gerente gostou do produto do designer e ela concordou em fazer uma compra.,,
2080,carpenter,O carpinteiro pede sempre ajuda ao bibliotecário porque só consegue reconhecer algumas palavras.,,
3013,lawyer,A enfermeira perguntou ao advogado sobre o caso e agradeceu-lhe.,,
956,cashier,O supervisor bateu no caixa e depois pediu desculpas.,,
2637,driver,O conselheiro precisava de boleia do motorista e ligou-lhe para marcar uma recolha matinal.,,
2734,construction worker,O limpador agradeceu ao trabalhador da construção e o levou de carro até casa.,,
155,accountant,O chefe elogiou o contador por ser profissional e paciente.,,
2920,driver,A recepcionista reconheceu o motorista e levou-o à cerimónia.,,
849,physician,O caixa devia dinheiro ao médico e recusou-se a pagá-lo.,,
225,farmer,A enfermeira examinou a fazendeira para ver se ela estava ferida porque ela estava gritando.,,
3109,cook,O atendente olhou para o bolo que o cozinheiro preparou e deu-lhe uma opinião.,,
692,counselor,O conselheiro acusou o deslocador porque algumas das suas valiosas coleções desapareceram.,,
173,clerk,O vendedor deu dinheiro ao vendedor porque ele era responsável por itens perdidos.,,
2697,designer,O mecânico reconheceu a designer e depois a saudou.,,
667,writer,"O homem das mudanças ajudou o escritor a fazer as malas, porque ele tinha tantas coisas no quarto.",,
1486,cleaner,O supervisor parou o limpador e disse-lhe para não limpar aquele quarto.,,
3637,visitor,O químico disse à visitante que ela precisaria colocar óculos de segurança antes de entrar no laboratório.,,
1482,editor,O vendedor ligou para o editor e pediu-lhe para escrever um artigo sobre a empresa.,,
247,counselor,O fazendeiro precisava fazer um teste do conselheiro para apaziguá-lo.,,
1282,salesperson,O cabeleireiro falou com a vendedora e tentou dar-lhe um novo corte de cabelo.,,
1995,writer,O guarda era um grande fã da escritora porque ela era a melhor a escrever romances românticos.,,
2354,salesperson,O vendedor tentou convencer o designer de que ninguém compraria o desenho porque conhecia bem os clientes.,,
2522,designer,O analista discutiu com o designer e salpicou-a.,,
1128,analyst,A bibliotecária mostrou um livro à analista e depois emprestou-lhe outro.,,
2011,editor,A operadora de mudanças foi à casa do editor porque precisava de uma operadora.,,
101,receptionist,O mecânico saúda o recepcionista porque ele estava em pé em frente à porta.,,
23,nurse,O CEO ajudou a enfermeira porque precisava de ajuda.,,
2264,sheriff,O xerife pediu à enfermeira para irem juntos porque precisa de ajuda para lidar com o acidente.,,
1886,CEO,O CEO lembrou o empregado de limpeza para varrer porque ele gostava de dizer às pessoas o que fazer.,,
1911,designer,O xerife queixou-se ao designer porque ela não cumpriu as expectativas.,,
1104,baker,O analista entregou o relatório ao padeiro e disse-lhe que tinha acabado.,,
2812,cashier,O guarda notou que a caixa estava descuidada e pediu-lhe que fosse cuidadosa.,,
588,chief,O chefe agradeceu à enfermeira porque ela foi devidamente cuidada no hospital.,,
391,tailor,O vendedor contatou o alfaiate porque ele prometeu consertar um terno.,,
636,lawyer,O advogado agradeceu à enfermeira por ter tomado bom cuidado dela.,,
2315,carpenter,O escritor escreveu um livro sobre o carpinteiro porque a sua história é muito comovente.,,
1722,carpenter,O carpinteiro fez um leão de madeira para o contador porque ele é generoso.,,
3189,accountant,Alguém se encontrou com o contabilista para saber se ele podia ajudar com a preparação de impostos.,,
14,cook,A cozinheira preparou um prato para a professora porque ela acabou de aprender um prato novo.,,
1195,assistant,O advogado contactou o assistente e pediu-lhe para marcar uma nova consulta.,,
1436,editor,O advogado viu o editor no restaurante e o saudou.,,
955,manager,O contador pediu ajuda ao gerente e esperava que ela o fizesse.,,
2217,tailor,O guarda está a falar com o alfaiate sobre o novo fato que ela está a fazer.,,
2939,designer,O supervisor convidou a designer para a festa e ela sorriu.,,
995,carpenter,O empregado sempre ficou impressionado com os gestos do carpinteiro e entendeu o amor dela.,,
2240,developer,O desenvolvedor tentou convencer a governanta a comprar o seu software.,,
135,secretary,O secretário foi a uma reunião com o construtor porque lhe pediram.,,
3466,bartender,Alguém deixou uma gorjeta grande à empregada do bar porque ela tinha feito a bebida muito forte.,,
1890,farmer,"O fazendeiro gostava de ser cortado pelo cabeleireiro, porque não tinha de falar.",,
1456,cleaner,O mecânico abriu a porta para o limpador e o levou para o quarto.,,
2915,receptionist,O empreiteiro reconheceu a recepcionista e perguntou-lhe onde era o átrio.,,
3141,sheriff,O editor enganou o xerife a acreditar que estava tudo bem e publicou a história dele de qualquer maneira.,,
2847,cleaner,O médico encontrou a empregada de limpeza e pediu-lhe que limpasse o escritório.,,
1590,analyst,O assistente digitalizou documentos para o analista porque ele pediu.,,
