Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
1420,teacher,Le mécanicien a appris beaucoup de choses de l'enseignant et lui a envoyé un carton de remerciements.,,
3192,employee,Le superviseur a donné à l'employé des commentaires sur son excellent rendement.,,
3373,patient,Le pharmacien a dit à la patiente qu'elle devrait prendre les pilules avec de la nourriture.,,
2348,editor,Le shérif a demandé à l'éditeur de retirer l'histoire car elle écrivait toujours trop de détails.,,
2032,construction worker,Le travailleur de construction a coordonné avec le designer afin qu'il puisse bien comprendre la conception.,,
1944,driver,Le conducteur a donné une promenade gratuite au secrétaire car il voulait réparer un favoritisme.,,
2474,designer,Le janitor a nettoyé la pièce pour le designer et lui a demandé des conseils.,,
3507,pathologist,Le pathologue a obtenu des échantillons de tissus de quelqu'un pour les examiner sous son microscope.,,
522,chief,Le chef visita le tailleur car elle avait besoin de ajuster les pantalons.,,
3177,technician,Le technicien a dit à quelqu'un qu'il avait terminé la réparation.,,
2188,supervisor,Le superviseur a demandé au boulanger de préparer des gâteaux car il les aime beaucoup.,,
629,teacher,Le mécanicien discute avec le professeur sur le cours qu'il offre le prochain semestre.,,
2761,designer,Le chef a contacté la diseñatrice et lui a donné les exigences pour le nouveau logo.,,
2356,counselor,La garde des prisons a informé la conseillère que celle-ci était sous enquête.,,
86,salesperson,La vendeuse a tenté de tromper l'écrivain mais elle a été attrapée.,,
2808,analyst,L'attendant a servi l'analyste et lui a fait sentir accueilli.,,
2550,teacher,Le médecin a rapporté ses préoccupations au maître et l'a scoldée pour avoir mal suivie les instructions.,,
753,teacher,Le PDG a appelé l'enseignant pour discuter de l'ordre de ses classes.,,
2076,construction worker,Le travailleur de construction s'est excusé auprès de la bibliothécaire parce qu'il a fait du bruit.,,
1038,counselor,Le bon sens du fermier a été mis en question par le conseiller et il a été forcé de prendre son test.,,
363,assistant,Le superviseur a demandé à l'assistant de obtenir son accord.,,
1031,analyst,La professeure montra à l'analyste l'exercice de mathématiques et se sentit embarrassée par elle.,,
473,cleaner,Le conducteur a donné une course au nettoyeur afin qu'il soit endetté.,,
2740,auditor,Le conducteur s'approcha de l'auditrice et lui demanda son aide.,,
1150,construction worker,La nettoyeuse remercia le travailleur de construction et lui donna une promenade chez elle.,,
1966,mover,Le mouvement rebute l'auditeur car il savait que les choses allaient bien.,,
2281,lawyer,Le tailleur est le bon ami du avocat parce qu'il a besoin de bien s'habiller.,,
2261,auditor,Le janitor a parlé à l'auditeur car elle semblait chercher quelque chose dans la salle de balai.,,
3226,worker,La travailleuse a dit à quelqu'un qu'elle réparait le trottoir aussi vite que possible.,,
1993,cashier,L'analyste s'est dirigé vers la caissière parce qu'elle pouvait aider à déposer un chèque.,,
1392,teacher,Le avocat a appelé le professeur pour lui demander le comportement de l'enfant.,,
230,developer,Le développeur a demandé au greffier de préparer les dossiers car elle ne savait pas comment fonctionnait le système.,,
885,cook,Le designer a montré au cuisinier un plan de travail et lui a demandé des retours.,,
2358,counselor,Le analyste a demandé au conseiller son taux horaire.,,
1784,salesperson,Le vendeur exige des pièces au caissier parce qu'il aime donner des ordres.,,
913,developer,La secrétaire corrigé le développeur et lui dit de ne pas s'inquiéter.,,
